block_height,timestamp,nonce,block_hash,difficulty,target,size,weight,reward,subsidy,fees,tx_count
946942,1777333421,3883199361,00000000000000000001587e057a12c1a7a116cfe54395c5ce676dbcc46b2c06,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1591781,3993167,315275450,312500000,2775450,3579
946943,1777334569,1382194471,000000000000000000016fa86fff6fb6ac3cc21537e32b92695bf024a5e5b193,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1656236,3993980,314923902,312500000,2423902,3170
946944,1777334640,1041057167,000000000000000000018a40c00d82e8ecd494e238c44cced5ef59e644a03784,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,3141411,3993708,313013549,312500000,513549,2224
946945,1777335830,322335790,000000000000000000003c2a1458c2df46e663c0ab84a71a57578a1e48d85e6e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1444233,3497883,314602238,312500000,2102238,2940
946946,1777338551,777064875,00000000000000000000d527b9616db1f152678c1d281e05e295bb53ee5ed18c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1558597,3993688,316374901,312500000,3874901,3505
946947,1777339603,3416458174,0000000000000000000125c4bc52f67620c0481ab5d65f2c23215d5dc220efe2,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1481210,3993605,315023900,312500000,2523900,2967
946948,1777340996,1800071325,000000000000000000004e64b877b729066f18f19cedc3138abbab587155bc99,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1621374,3992952,315406400,312500000,2906400,3299
946949,1777341259,325363488,0000000000000000000132f192858148cab756eb75ada2b95584984755c948ec,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1419637,3994078,313914096,312500000,1414096,1906
946950,1777341333,2764856729,000000000000000000016b79f5881dc64d8508e5df84ff2f42adab827f6eab29,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2817893,3993938,313332734,312500000,832734,2688
946951,1777341903,1702496401,000000000000000000014eb48210077b896e7a82c025bbd875a3cd7120c3345e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,840980,2124008,313962092,312500000,1462092,1458
946952,1777342360,2377413469,00000000000000000000e0e8d1d350c8925dcad5d3f1282353f5afb4315cb261,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2491752,3993417,313464434,312500000,964434,3245
946953,1777344065,4007075783,0000000000000000000081ab560eb532a526d203d19926f3a06c200cfaf98c7c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1625985,3993993,315351061,312500000,2851061,3062
946954,1777344499,3532541233,00000000000000000000ca7a995da11ac5cb837f4500087d0589aba22f2b2adc,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1718229,3993648,313596265,312500000,1096265,4889
946955,1777344865,3355117901,000000000000000000003dbf55c8ceb6eaea5e6a513bfa3d466a83cf03223861,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2342507,3994097,313540963,312500000,1040963,3675
946956,1777345208,1444456203,0000000000000000000176257cfcf7c861ea7490c7d8665eb5132ca078f62531,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1769257,3993457,314073622,312500000,1573622,4353
946957,1777346111,2382575416,0000000000000000000089f5d03fe8adf69eea108f913851f6f723ac82b02b26,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1741116,3993816,314070737,312500000,1570737,4371
946958,1777346363,594142368,000000000000000000013fd672db5c3a452949b1eed184a62455f5546ef33f89,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2364616,3993013,313332173,312500000,832173,3729
946959,1777346723,14418279,00000000000000000000722626167fb1b4130ae83778608e57465e51f0b8dc80,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2151436,3992926,313282204,312500000,782204,4107
946960,1777346982,2047493336,00000000000000000001d20e8ef6ecc8ff7e2d11d2a05ffe715a111c9fd4e34a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2469226,3994060,313184378,312500000,684378,3696
946961,1777347036,96627441,000000000000000000002b0f5a87bc4080b076822d8f92ee1e593d38608ded42,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1796897,3994058,312803926,312500000,303926,6001
946962,1777348039,2319631145,00000000000000000000c1c86cf20149bea374ac237e2afeb0438f501248643f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2088421,3994078,314145553,312500000,1645553,2548
946963,1777348314,1919110144,00000000000000000000195e76172e61ff9c5406ee99069d2b154586091ea74d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2155252,3993280,313254339,312500000,754339,4518
946964,1777348408,4015817890,0000000000000000000019c4efd5a46b39bafc6cceb6bdb64c2d545958756d40,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1707835,3993988,312856135,312500000,356135,7321
946965,1777348785,1594580253,00000000000000000001829d5fcbd815c9c1bd378ff821658c90a96ff17e90a0,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2470284,3993615,313327389,312500000,827389,3574
946966,1777348746,1147520452,000000000000000000014495208f99e805fcbb54fdbbe0929d1877af6f6b345c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1747598,3993800,312769254,312500000,269254,6542
946967,1777348776,342870748,0000000000000000000098311dfd326b626174d0d66b47544c63ef14473642b2,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,25122,67224,312553992,312500000,53992,71
946968,1777349750,3686169566,0000000000000000000043cb09e497ced6146d44b066d8896d9c4ddb9aba8b06,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1708794,3993717,314187535,312500000,1687535,3469
946969,1777350016,2410733873,000000000000000000012002370889bb04913da5fa169de8d5b9a2047ee9e886,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2743908,3993996,313101467,312500000,601467,3002
946970,1777350184,2728625258,0000000000000000000092a4dac29fcf50fcef7914468009c21f6d4327c65fe6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,237321,586296,312805311,312500000,305311,395
946971,1777350584,1417333377,00000000000000000000ca6fbf34e70e28374a84cc141c9b3997c7922e951934,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2661135,3993708,313402587,312500000,902587,2566
946972,1777350674,321944820,0000000000000000000113a67987b424bd2abd21c1e8b2c7254a5cf23739c4a4,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1624049,3995090,312900194,312500000,400194,6959
946973,1777351143,3341043752,00000000000000000000b2092a1966e8f190c3799088762c16b169b07f0b441a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2573597,3993695,313507567,312500000,1007567,2660
946974,1777352784,1657441801,00000000000000000000370d259427656441f12f65a34fb78a2f770c3a4487fe,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1685061,3993945,314846149,312500000,2346149,3822
946975,1777352970,3316824779,00000000000000000001e0020a58827c8289bdb044ed68753aedbabb98610634,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2592270,3993873,313110561,312500000,610561,3285
946976,1777353133,875841561,00000000000000000001c7aa81e6699c83dcd1d12bf1714164d06b82a5efb032,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1607868,3992742,313045874,312500000,545874,6709
946977,1777353581,802337475,0000000000000000000131a2ce1eada1301420875d8adc8455279158918d3c4b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2500245,3993417,313431122,312500000,931122,3392
946978,1777354212,1444582387,0000000000000000000136eac0a0b8b304af3c9577d93deb7956a863a99d0bb7,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2873429,3998225,313491102,312500000,991102,1524
946979,1777354390,3625403108,00000000000000000000dcf083cb7893db85a6aa59ac0eda90c6a3f491747a54,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1622540,3993926,312991491,312500000,491491,6720
946980,1777354449,922034479,00000000000000000001c6bd101e05d4129ca99a620a8f5b924d8f9dcb50d280,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1606502,3993662,312793976,312500000,293976,7336
946981,1777354606,341390366,00000000000000000000754d672c49459c1f6519504bbce6cf59c6991c0f0283,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1703597,3993398,313022997,312500000,522997,6181
946982,1777354694,2055535676,00000000000000000000b003ac373f9942c4e9dc3343c03cfc4af91b29bd8547,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,115740,271566,312636247,312500000,136247,220
946983,1777354953,2309923035,000000000000000000019ec6206936352a103e70a68bb830a2184606e53cf473,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1737407,3993428,313190116,312500000,690116,5181
946984,1777355477,253501085,00000000000000000000f23a2a021687a71a699639248d1cb42db1f82c0f4ce3,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2806277,3993440,313468285,312500000,968285,2500
946985,1777355874,100430589,00000000000000000001368ccb2b0b18b4a2688a873f06765d94887e07fcd7f6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1613486,3995081,313317440,312500000,817440,6277
946986,1777356435,3600894414,0000000000000000000098869f53019d417fb054620e0139fe27b51cd6d1ac2a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1592718,3993456,313604783,312500000,1104783,5509
946987,1777356753,3568850250,00000000000000000001180c283c4c63640e5da4e7f6e06a64b014f403035a68,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1783044,3993693,313254135,312500000,754135,5879
946988,1777356806,2328429675,00000000000000000000a8b1a926855cfd8b81b8eeb1c3df761f86b290b71e4a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2639961,3992880,312847847,312500000,347847,3614
946989,1777358886,55446870,00000000000000000001948bcadfa294356d1534b08cdf6d1a05a2230b26da6c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1558228,3993943,316816886,312500000,4316886,3335
946990,1777359505,2200010397,00000000000000000001b94d4e5e56c8f51e0d7ea14cb4df698ffa234c519130,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1608328,3994093,314435404,312500000,1935404,2165
946991,1777360481,2051302558,000000000000000000018a1227f82ff3a8331356f58739d5cbb7d0b62e1f02f9,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1657774,3993517,315057319,312500000,2557319,3117
946992,1777360805,1306902691,000000000000000000006c186b285d0a3df96eb055797b403d530c40156a289f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1542372,3993930,312801595,312500000,301595,6710
946993,1777361346,1596452632,0000000000000000000108a268e2c6cb706d6a51081207355f0b11765b47b900,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1747585,3993184,314580422,312500000,2080422,3095
946994,1777361526,1601672594,00000000000000000001b29cde7b7432f86b3ee05fc4399fd1d7f3d98665cbb9,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,257965,604810,312931969,312500000,431969,586
946995,1777361764,170568541,00000000000000000000a42bbdd2f0057dc7327843c943b1e292c27b6c94a4cd,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1589563,3994090,313218615,312500000,718615,5904
946996,1777362141,4160208964,00000000000000000000b787d75cf170c65b7f1961853993d7c73df95285dc9f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1485579,3993285,313553822,312500000,1053822,5322
946997,1777362171,2392024218,00000000000000000000c90b79208f18af2673feba54fa4d8b64ecf4720b07b6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1655943,3998325,312808127,312500000,308127,7759
946998,1777362621,710843942,000000000000000000000934d9be2e4770f6c232aa46099daaccaed822206283,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1605870,3993624,313546632,312500000,1046632,6026
946999,1777362662,3752185525,00000000000000000000bcc36632ae56aff228c3f94cee186358e5e7b8d6ce70,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1632967,3993766,312818432,312500000,318432,7644
947000,1777362675,3006996189,000000000000000000005dd964d8a44aa5dacbd28a6b088c1738fb2e1d9cc9bc,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2520423,3993807,312777132,312500000,277132,4631
947001,1777363320,25660905,00000000000000000000d15ab37920922322f0cb97d72246882aff8728a8156f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1621771,3993448,313860063,312500000,1360063,5224
947002,1777363307,3080874551,0000000000000000000069e5f048f648cdcf9db5137b5ac3920577d0d723a70b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1651934,3998057,312774803,312500000,274803,7697
947003,1777363359,3371309536,000000000000000000001e8ca2286b8c28df26844a265fdf020a24255669d6e8,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1693481,3993650,312851239,312500000,351239,6684
947004,1777363415,768614470,000000000000000000016822bbff3575d4267fc5675f0d8e269dd5d702b40866,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1665787,3993565,312859810,312500000,359810,6078
947005,1777364475,3816346510,0000000000000000000149cf1623854cc312a5d32e69c1a93811ac9b8952f91d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1647089,3993614,314488976,312500000,1988976,5130
947006,1777364838,3113188701,000000000000000000000e9616fa4db726a14477baeced79d5ce060602e4714d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1612803,3997884,313614319,312500000,1114319,6158
947007,1777368672,1451196880,00000000000000000000d3dce8287647d2321a150c8c955b6ec92699da681f0a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1531164,3994032,319038684,312500000,6538684,4117
947008,1777369128,3287433300,00000000000000000000c66eb66284a4f9246f639c494d5e1b65f9122174debb,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1628890,3993940,315526704,312500000,3026704,4022
947009,1777369520,3186106457,00000000000000000000529f33bed81ca28d384e88a765d2e31d1fc3b7fc303f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1642182,3992970,314293566,312500000,1793566,2407
947010,1777370775,739267107,00000000000000000001a590d99e605a7394a38fc4dc65bb748a55d17c03be89,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1574351,3993707,315679099,312500000,3179099,3609
947011,1777370800,1266930760,000000000000000000009d1bbada3f6717214263f5790cde44fa4161a029cff2,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1646179,3993958,313123953,312500000,623953,5261
947012,1777372338,2174844722,00000000000000000001cbb1224910393d1dfdb398109652c147e49d009bf969,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1691235,3993198,315860691,312500000,3360691,3131
947013,1777372738,2761543081,00000000000000000000864221e7ce88f4ecb8b0974f12b2492fcb4c0fc3815b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1755715,3993877,314159363,312500000,1659363,3064
947014,1777373028,411759155,000000000000000000002e9fa46ae1734f5b587c51b60e67f0da633fa8687424,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1490804,3997973,313817177,312500000,1317177,4665
947015,1777373353,2898837144,00000000000000000000549e88efb9b46c03280b3f65063bdd999afd30f8922d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1540129,3993637,313774051,312500000,1274051,5880
947016,1777373373,3891341327,0000000000000000000176e2983d26f65cc5cdf2eb3709813c7f8f14ec54800a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1604147,3993656,312774733,312500000,274733,7377
947017,1777374773,2048576577,000000000000000000010737c2439abbf1782197276f89dae57d3cb45f216727,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1644608,3993155,315494402,312500000,2994402,3361
947018,1777376151,1906978815,00000000000000000001345d1e4af54930d9d630b56983861f3c9db356e9762d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1574687,3993830,315580132,312500000,3080132,3640
947019,1777376361,915561014,000000000000000000001ef1da5218c25c31d6bd36cdc0db0ccda5a74b3253ee,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1531865,3993230,313844946,312500000,1344946,5163
947020,1777376563,3231529625,000000000000000000018b6d86129b75373168dc7e863b4ff186cfe8998f8373,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1596739,3993814,313532633,312500000,1032633,5634
947021,1777377007,817367830,00000000000000000000cf3fbf45f5bcd3358733feefbb80df11f2b47336dcb0,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1531562,3998264,314118498,312500000,1618498,5291
947022,1777378071,3748703435,00000000000000000001235e2f8d1f1ef0814c204d5e7a04b41683561cb5583c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1582926,3994098,315368331,312500000,2868331,3011
947023,1777378871,3723306998,00000000000000000001a933bee9c815e1ad3bb2ec148d339fd73fa1ae64d318,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1713694,3998128,314958740,312500000,2458740,3602
947024,1777379482,3502979875,00000000000000000001017e7bf3f73b6a75baccec1c7d6754963e3c61dc6884,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1863704,3993644,314415431,312500000,1915431,3714
947025,1777380316,2165689039,000000000000000000001013d4a471ae8498a30d3fba1c407fe027914e79c29e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1592924,3993626,314996963,312500000,2496963,3273
947026,1777381168,2229066533,000000000000000000016dac1e189b9409b9ab92a29fd380a7faa5b9e75b6805,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1706905,3994093,315331101,312500000,2831101,2414
947027,1777381405,3623501163,00000000000000000000cde2975da53b56f9222597c1621a7ba2c30bf94b9a26,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1823709,3993939,314997479,312500000,2497479,2302
947028,1777381880,1211238181,000000000000000000002f5c62fac64af00a72e5325d0a6b2e71038c1d61a3c4,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1647571,3993955,313633165,312500000,1133165,5243
947029,1777382737,3136170589,00000000000000000001c35345863f8e0e669dcfc64c6f573229ef25d366e269,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1719662,3993728,315212885,312500000,2712885,2965
947030,1777382828,567689495,00000000000000000001b17ac02f7e03be56d9cee9e17b189abfd6f69ac64013,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1621569,3993174,312945465,312500000,445465,6448
947031,1777383374,2886081702,00000000000000000001526fb51fb33cf54ceb9ff7b87d28a3a01b92bb94a2ce,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1295680,3010744,314510237,312500000,2010237,2258
947032,1777383809,1139109916,00000000000000000001bbe9af9a7b26aec502a76eacdc2f6ccd0d86f67af633,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2019982,3993307,315174817,312500000,2674817,2494
947033,1777385406,864189598,0000000000000000000018c2cc0358f88b92ded2cb75efbebdb5f60635a9a8f9,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1653380,3993518,316284080,312500000,3784080,3636
947034,1777385521,1781449948,000000000000000000006a37b30a94f556e403e384dafd7316014e06346c049f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1847071,3993631,313957192,312500000,1457192,1849
947035,1777385918,1490087987,00000000000000000001e26008fc3abfb4ada021397b2e8ac4a7e5c017d1b007,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1714650,3993444,314617016,312500000,2117016,2913
947036,1777386116,261958256,0000000000000000000163390f59fa388f5b264540206f50a5d3a526184f8f6d,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1570507,3993559,313479752,312500000,979752,5636
947037,1777386388,3226318524,00000000000000000001ea0872060d1dec3a3e09f19d5ec49616f86c25b5633a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1555961,3993272,313520043,312500000,1020043,5861
947038,1777386627,3013889639,00000000000000000000e72c1ddaf13ed22b6cac36818587a8cf316506e13cfb,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1616381,3992897,313364822,312500000,864822,5827
947039,1777386870,3076681839,0000000000000000000025ebd459ae7c54d6d680c7faa6be937d7279e17cc618,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1457583,3993954,313070766,312500000,570766,4632
947040,1777388181,4189554677,00000000000000000001d87302b77240bb0b476affb41f8902c57e1df70d6fc7,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1599671,3998195,316510749,312500000,4010749,3405
947041,1777388761,1021005934,0000000000000000000036a965ca78d4c98a7be1815aa5f21a12756a152c7fa2,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1661358,3998322,314421865,312500000,1921865,3056
947042,1777388872,3119941220,0000000000000000000142a59e1162ab50649b168e61936e937487c1dde518fc,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1809584,3993338,313898725,312500000,1398725,5143
947043,1777389816,1148673587,00000000000000000001a652758d90746410a37a139e4512697a146f47675320,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1584969,3993483,315700844,312500000,3200844,3322
947044,1777390635,802294403,00000000000000000000690726a067a15fb973d826200aebcafb4b1c4f7d581f,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1689415,3993631,314941306,312500000,2441306,3941
947045,1777391171,208002867,000000000000000000005d1b97006755189dec404eabf813644bc111af9a5887,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1737464,3993461,314327977,312500000,1827977,4438
947046,1777391216,376935947,00000000000000000000e0cc95ffb4c9f936465ba6c16c6a29d04e22cfb22859,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1662212,3993683,312955427,312500000,455427,7196
947047,1777392662,2034234532,00000000000000000001b42e79af158a722b32b7134fe3cf4e667bde904d49be,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1720754,3993371,316524178,312500000,4024178,3083
947048,1777394674,1984158276,00000000000000000000d309bfd0cc153ce4b0bebd07cc083a853d013e8f8d8b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1542102,3993843,317772272,312500000,5272272,4251
947049,1777396893,1334397967,00000000000000000001527ff78e72aa433be5abd5d73e751d82c3ad7c592163,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1560715,3998179,318373238,312500000,5873238,4181
947050,1777397685,3164771696,000000000000000000016db6a5a3b7ac797095a48602f892af4974db45d8da1b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1706389,3993985,317137662,312500000,4637662,3864
947051,1777397919,2980194842,00000000000000000000d61d94c51970668f7adfc7914dc11ed96a9ad7671a0a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1887993,3993732,315594847,312500000,3094847,2385
947052,1777398740,494747692,000000000000000000012fb1970aef7cfcc5307b12ad38e661a9a7035ba7e24c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1657044,3998052,316497294,312500000,3997294,3158
947053,1777399822,1005393236,00000000000000000001fe87dc6ba02f710d7d2ba4380c6c59297efd23a1f8b5,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1671006,3993840,317302335,312500000,4802335,3914
947054,1777400811,90742333,00000000000000000001e90a9f0eba8b17bd53cfb828c70f2e8ee80d960c5640,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1761361,3993922,316610933,312500000,4110933,3555
947055,1777400959,2958058871,00000000000000000000871a57c9312878d13688bf13c298f67d9993d9753a9e,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1751836,3993799,314694784,312500000,2194784,2894
947056,1777401379,1614336680,00000000000000000001f122952cdfbf03771803237181fddd9ce87f76387d3a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1630861,3998146,315201175,312500000,2701175,3370
947057,1777402186,3812221564,000000000000000000013719139ae5206648f3d6039942529b6f7257721e6812,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1647694,3993673,315795803,312500000,3295803,2812
947058,1777402760,2757792323,000000000000000000019aae93675d48ccdf7ba92220e5ecb401c6b7cd6459e6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1688555,3993353,315290125,312500000,2790125,2728
947059,1777402807,508766497,0000000000000000000031176c50ffff8db77334ab225aeb1845354c0eee825c,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2043543,3993801,313609137,312500000,1109137,1327
947060,1777405917,1133265129,0000000000000000000124947919874985048c455b9f0971dbfcbcb9c32023f8,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1505316,3997905,319149565,312500000,6649565,3922
947061,1777407356,2634513875,000000000000000000013a50195595f55fe7e258acba49a2da755ba6942847ff,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1601529,3993630,318349577,312500000,5849577,4263
947062,1777408640,1288178345,0000000000000000000083fb7188bd6d20997ba8632cf04dd3490ee0e1f98740,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1638815,3993902,317765893,312500000,5265893,4247
947063,1777408931,4011740823,0000000000000000000203cc24f01f83163ac77aebccc9d248fafdaaa22e19c9,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1632310,3993841,316042560,312500000,3542560,4026
947064,1777409528,2834800284,00000000000000000001b9d13156718f390a735510de9dc56cb7b5f97e988eaa,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1687440,3993906,316260077,312500000,3760077,2936
947065,1777410373,3839729001,00000000000000000000ea14b7ae9d5872c020972b41e043dd2e660a70195fd7,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1530853,3992953,316872225,312500000,4372225,2829
947066,1777411000,2257000101,0000000000000000000176c0a65706df30e63d4aaf2d15921d68f9e72283b7c6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1484400,3998181,315969629,312500000,3469629,2499
947067,1777412823,2221613515,0000000000000000000165ad53628d930dfd6a203aac9076145396445cfd090a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1583771,3993809,317462307,312500000,4962307,4217
947068,1777413698,1297513699,00000000000000000001ef3f26d1ce77a0f02d6d232b61e465470d6e375b8b6b,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1603874,3993800,315981768,312500000,3481768,2493
947069,1777413798,196275056,0000000000000000000110552343617be2722e82d35da10501d06e36dc6364d4,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1800634,3993037,314987843,312500000,2487843,2746
947070,1777414381,3513161724,000000000000000000010629ab367f5654f303ab9cfa912a4c760d4a4ece0f2a,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1989628,3993340,314762895,312500000,2262895,2532
947071,1777415054,2917011802,00000000000000000000e75a2a740f064e11b2d10483417d6adb9ac8850ccdc6,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2101845,3993279,314770925,312500000,2270925,3136
947072,1777416181,462343412,00000000000000000001056e2ea0b647312c3d0af520f3075c4354fe7d71e9f0,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1679721,3993456,316076670,312500000,3576670,2968
947073,1777416738,4051904886,000000000000000000003e63468b8762b040753d410dee14f2b83815f17ab984,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2265458,3992927,314143172,312500000,1643172,2587
947074,1777416634,1580863708,00000000000000000000d45ad17084c838008de24564eee36cd1444093114ce1,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,2103722,3993737,313026182,312500000,526182,4833
947075,1777416756,3388303828,0000000000000000000104574466244239cca338a03ec1769430cf198b32ff86,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1730581,3992896,313121436,312500000,621436,6553
947076,1777417111,2972056864,00000000000000000000cf452a7bde9acfd81db7916cc46615303c52c1922caf,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1635535,3993409,313592637,312500000,1092637,5856
947077,1777417352,1181610757,00000000000000000001e003bd288cf3ec731803dec66b8be8a192c8975cc962,135594876535256.6,0000000000000000000213690000000000000000000000000000000000000000,1625283,3993375,313364461,312500000,864461,6159
